customer_id,gender,birth_year,city,acquisition_channel,last_purchase_date,first_purchase_date,frequency,monetary,avg_order_value,recency_days,customer_lifetime_days,n_unique_categories,n_unique_brands,favorite_brand,avg_item_price,avg_line_amount,discount_usage_rate,n_transactions
C00421,M,1986.0,Cần Thơ,Facebook,2025-12-24,2024-10-14,3.0,12151300.0,4050433.3333333335,92.0,436.0,6.0,7.0,Local Brand,741500.0,1858571.4285714286,0.6666666666666666,3.0
C00422,M,1972.0,Thủ Đức,Website,2025-10-09,2024-11-12,3.0,9845250.0,3281750.0,168.0,331.0,5.0,7.0,Generic,833571.4285714285,1640714.2857142857,0.3333333333333333,3.0
C00423,M,1990.0,Hải Phòng,Walk-in,2025-08-22,2024-12-08,5.0,92340000.0,18468000.0,216.0,257.0,5.0,7.0,Generic,3947222.222222222,10629222.222222222,0.4,5.0
C00424,F,1994.0,Bắc Ninh,Walk-in,2025-05-16,2024-09-23,2.0,19319900.0,9659950.0,314.0,235.0,5.0,8.0,Local Brand,1022222.2222222222,2392222.222222222,0.5,2.0
C00425,F,1988.0,Bắc Ninh,Website,,,,,,,,,,,,,,
C00426,M,1995.0,Khác,,2025-10-17,2024-12-20,2.0,6453500.0,3226750.0,160.0,301.0,2.0,2.0,Zara,460000.0,2261666.6666666665,0.5,2.0
C00427,F,1985.0,Nha Trang,Facebook,2025-06-01,2024-05-18,2.0,10370400.0,5185200.0,298.0,379.0,4.0,4.0,Adidas,3307500.0,3577000.0,0.5,2.0
C00428,M,1974.0,Hà Nội,,,,,,,,,,,,,,,
C00429,F,1983.0,Đà Nẵng,TikTok,2026-03-16,2025-02-26,4.0,60279200.0,15069800.0,10.0,383.0,5.0,7.0,Generic,3195181.8181818184,6088400.0,0.25,4.0
C00430,M,1989.0,Vũng Tàu,TikTok,2025-05-04,2025-04-09,3.0,29535000.0,9845000.0,326.0,25.0,4.0,5.0,Local Brand,1975400.0,6104800.0,0.6666666666666666,3.0
C00431,F,1981.0,Khác,Website,2026-03-13,2025-05-21,5.0,117828600.0,23565720.0,13.0,296.0,4.0,7.0,Anker,3744727.272727273,11183945.454545455,0.4,5.0
C00432,F,1994.0,Đà Nẵng,Walk-in,2025-09-17,2025-09-17,1.0,372000.0,372000.0,190.0,0.0,1.0,1.0,Generic,372000.0,372000.0,0.0,1.0
C00433,M,1986.0,,Zalo,2025-04-20,2025-04-20,1.0,4572000.0,4572000.0,340.0,0.0,1.0,1.0,Apple,1524000.0,4572000.0,0.0,1.0
C00434,M,1998.0,Hà Nội,Google,,,,,,,,,,,,,,
C00435,M,1965.0,Nha Trang,Zalo,2026-03-18,2025-07-11,6.0,88731950.0,14788658.333333334,8.0,250.0,6.0,9.0,Generic,2584000.0,9095600.0,0.5,6.0
C00436,M,1969.0,Thủ Đức,Zalo,2026-03-07,2025-10-02,3.0,4915700.0,1638566.6666666667,19.0,156.0,3.0,7.0,Generic,448000.0,845714.2857142857,1.0,3.0
C00437,M,1997.0,Huế,Walk-in,2026-01-15,2025-12-10,2.0,14993000.0,7496500.0,70.0,36.0,3.0,3.0,Innisfree,2748666.6666666665,5310000.0,1.0,2.0
C00438,F,1996.0,Hà Nội,Facebook,2025-03-12,2024-09-02,2.0,5854500.0,2927250.0,379.0,191.0,3.0,3.0,TH True,1678000.0,2446000.0,0.5,2.0
C00439,F,1965.0,Hà Nội,Referral,2025-05-13,2025-05-13,1.0,6279000.0,6279000.0,317.0,0.0,1.0,2.0,Generic,2242500.0,4485000.0,1.0,1.0
C00440,F,1966.0,Bắc Ninh,Shopee,,,,,,,,,,,,,,
C00441,M,1971.0,Bắc Ninh,Zalo,,,,,,,,,,,,,,
C00442,M,2004.0,Bắc Ninh,Referral,2025-07-11,2024-08-24,4.0,37944200.0,9486050.0,258.0,321.0,4.0,7.0,Panasonic,1332333.3333333333,3203666.6666666665,0.25,4.0
C00443,F,1990.0,TP.HCM,Walk-in,2026-01-30,2024-10-30,3.0,20216900.0,6738966.666666667,55.0,457.0,4.0,6.0,Apple,1504857.142857143,3000571.4285714286,0.6666666666666666,3.0
C00444,F,2001.0,Hải Phòng,TikTok,2026-03-14,2025-07-28,3.0,48590000.0,16196666.666666666,12.0,229.0,3.0,3.0,TH True,2475400.0,9718000.0,0.3333333333333333,3.0
C00445,M,2006.0,Buôn Ma Thuột,Facebook,2025-12-09,2024-11-04,3.0,361323350.0,120441116.66666667,107.0,400.0,3.0,6.0,Anker,3132333.3333333335,75862600.0,0.6666666666666666,3.0
C00446,F,1989.0,Nha Trang,Website,,,,,,,,,,,,,,
C00447,M,1975.0,TP.HCM,Website,2025-07-06,2023-09-24,3.0,41051600.0,13683866.666666666,263.0,651.0,5.0,7.0,Apple,2115750.0,6617875.0,0.3333333333333333,3.0
C00448,F,2001.0,TP.HCM,Facebook,2026-01-06,2025-04-02,3.0,225027100.0,75009033.33333333,79.0,279.0,4.0,6.0,Local Brand,7816285.714285715,33419285.714285713,0.3333333333333333,3.0
C00449,M,2001.0,Huế,Referral,,,,,,,,,,,,,,
C00450,,1982.0,Bắc Ninh,Facebook,2025-04-03,2025-04-03,1.0,50699000.0,50699000.0,357.0,0.0,1.0,2.0,LG,3430333.3333333335,16899666.666666668,0.0,1.0
C00451,F,1966.0,Hải Phòng,Zalo,2026-02-10,2024-02-27,5.0,87383000.0,17476600.0,44.0,714.0,5.0,9.0,Baseus,3593555.5555555555,12395000.0,0.6,5.0
C00452,F,1969.0,Cần Thơ,Zalo,2026-01-18,2025-09-02,3.0,46428500.0,15476166.666666666,67.0,138.0,5.0,7.0,Local Brand,2920000.0,7518625.0,0.3333333333333333,3.0
C00453,M,1986.0,Nha Trang,Walk-in,2026-03-09,2025-06-06,3.0,42443000.0,14147666.666666666,17.0,276.0,4.0,5.0,LG,2082857.142857143,6063285.714285715,0.0,3.0
C00454,M,1970.0,,Walk-in,2026-02-14,2024-08-19,4.0,98932700.0,24733175.0,40.0,544.0,5.0,5.0,Apple,4257500.0,18068166.666666668,0.75,4.0
C00455,M,1992.0,Hải Phòng,Google,2025-02-13,2023-12-08,4.0,121945400.0,30486350.0,406.0,433.0,5.0,6.0,Panasonic,6137428.571428572,21084142.85714286,0.5,4.0
C00456,F,1985.0,Hà Nội,Referral,2025-12-12,2024-11-14,4.0,58737000.0,14684250.0,104.0,393.0,3.0,5.0,Innisfree,2658333.3333333335,9993666.666666666,0.5,4.0
C00457,F,1979.0,Biên Hòa,Shopee,2025-08-04,2024-10-04,4.0,71840950.0,17960237.5,234.0,304.0,6.0,6.0,Local Brand,2039750.0,9643375.0,0.75,4.0
C00458,M,2002.0,Buôn Ma Thuột,,2025-12-24,2025-04-27,3.0,40107300.0,13369100.0,92.0,241.0,4.0,5.0,Samsung,3329000.0,8004383.333333333,0.3333333333333333,3.0
C00459,F,1980.0,Thủ Đức,Google,2025-11-24,2024-07-08,2.0,29169000.0,14584500.0,122.0,504.0,4.0,5.0,Innisfree,3803250.0,7292250.0,0.0,2.0
C00460,F,1974.0,Nha Trang,Zalo,2025-05-22,2025-05-22,1.0,73967250.0,73967250.0,308.0,0.0,3.0,4.0,Sony,6335750.0,24655750.0,1.0,1.0
C00461,,1985.0,Biên Hòa,Google,2026-03-23,2025-10-18,2.0,52842550.0,26421275.0,3.0,156.0,3.0,3.0,Xiaomi,4976333.333333333,26424500.0,0.5,2.0
C00462,M,1984.0,Huế,Walk-in,2024-11-29,2024-11-29,1.0,23112000.0,23112000.0,482.0,0.0,3.0,3.0,Local Brand,4807333.333333333,10272000.0,1.0,1.0
C00463,M,1973.0,,Zalo,2025-10-24,2025-10-22,2.0,70251000.0,35125500.0,153.0,2.0,3.0,4.0,Baseus,10296333.333333334,38482000.0,0.5,2.0
C00464,F,2000.0,Bắc Ninh,Shopee,2026-03-05,2025-01-17,4.0,68483000.0,17120750.0,21.0,412.0,6.0,8.0,Adidas,2865272.727272727,8060200.0,0.5,4.0
C00465,M,1970.0,Biên Hòa,Google,2025-10-12,2023-11-04,6.0,168527600.0,28087933.333333332,165.0,708.0,5.0,12.0,Local Brand,3509388.888888889,10624062.5,0.16666666666666666,6.0
C00466,F,1989.0,Hà Nội,Referral,,,,,,,,,,,,,,
C00467,F,1986.0,Thủ Đức,TikTok,2026-01-24,2024-08-29,3.0,3261000.0,1087000.0,61.0,513.0,2.0,3.0,H&M,400666.6666666667,1087000.0,0.0,3.0
C00468,M,1989.0,Đà Nẵng,Zalo,2025-08-10,2025-08-10,1.0,31427000.0,31427000.0,228.0,0.0,3.0,3.0,Adidas,5257666.666666667,10475666.666666666,0.0,1.0
C00469,F,1982.0,Huế,Zalo,2026-03-22,2024-03-04,5.0,80037450.0,16007490.0,4.0,748.0,5.0,10.0,Adidas,2403416.6666666665,8938454.545454545,0.6,5.0
C00470,M,1992.0,Cần Thơ,Shopee,2024-11-30,2024-11-30,1.0,74110450.0,74110450.0,481.0,0.0,2.0,2.0,Uniqlo,12413500.0,39005500.0,1.0,1.0
C00471,F,1969.0,Biên Hòa,Referral,2026-02-01,2024-04-26,2.0,18146000.0,9073000.0,53.0,646.0,4.0,5.0,Local Brand,954400.0,3629200.0,0.0,2.0
C00472,F,2003.0,Vũng Tàu,TikTok,2025-08-25,2024-04-28,4.0,76490000.0,19122500.0,213.0,484.0,3.0,5.0,Local Brand,3156000.0,25496666.666666668,0.0,4.0
C00473,M,1986.0,Cần Thơ,Facebook,2025-11-16,2025-10-02,2.0,44682000.0,22341000.0,130.0,45.0,4.0,6.0,Nike,2801857.1428571427,7573000.0,0.5,2.0
C00474,F,2004.0,Nha Trang,Walk-in,2025-06-09,2024-07-10,2.0,6833200.0,3416600.0,290.0,334.0,3.0,3.0,TH True,1085000.0,2370666.6666666665,0.5,2.0
C00475,F,1992.0,,Zalo,2025-09-26,2024-10-12,3.0,89016000.0,29672000.0,181.0,349.0,5.0,7.0,Local Brand,3423428.5714285714,12716571.42857143,0.0,3.0
C00476,F,2003.0,Thủ Đức,TikTok,2026-03-02,2024-06-10,6.0,37839450.0,6306575.0,24.0,630.0,6.0,12.0,Local Brand,1607333.3333333333,2551466.6666666665,0.3333333333333333,6.0
C00477,F,1986.0,Nha Trang,Walk-in,2025-12-21,2025-03-02,3.0,69272750.0,23090916.666666668,95.0,294.0,5.0,9.0,Panasonic,4112900.0,8572555.555555556,0.6666666666666666,3.0
C00478,F,2001.0,Khác,TikTok,2024-07-08,2024-07-08,1.0,8272000.0,8272000.0,626.0,0.0,2.0,2.0,H&M,1034000.0,4136000.0,0.0,1.0
C00479,,1982.0,Khác,Shopee,2025-07-31,2024-10-11,2.0,30049400.0,15024700.0,238.0,293.0,4.0,5.0,Anker,2461500.0,6791333.333333333,0.5,2.0
C00480,M,2001.0,Hải Phòng,Zalo,2025-09-20,2025-01-01,2.0,59129500.0,29564750.0,187.0,262.0,5.0,3.0,Generic,2271142.8571428573,8839285.714285715,0.5,2.0
C00481,M,1994.0,Thủ Đức,TikTok,2026-03-05,2026-03-05,1.0,470400.0,470400.0,21.0,0.0,1.0,1.0,Adidas,588000.0,588000.0,1.0,1.0
C00482,F,1969.0,,Shopee,2026-01-12,2025-09-13,2.0,1205000.0,602500.0,73.0,121.0,2.0,2.0,Apple,254500.0,602500.0,0.0,2.0
C00483,F,1973.0,Buôn Ma Thuột,Referral,2025-10-25,2025-06-21,2.0,22655700.0,11327850.0,152.0,126.0,4.0,3.0,Generic,1774000.0,5960250.0,0.5,2.0
C00484,F,1974.0,Thủ Đức,Shopee,2026-03-25,2025-01-07,2.0,9639450.0,4819725.0,1.0,442.0,2.0,2.0,Local Brand,1255000.0,5089000.0,1.0,2.0
C00485,M,1993.0,Vũng Tàu,Website,2026-01-06,2024-10-08,6.0,155373350.0,25895558.333333332,79.0,455.0,5.0,8.0,Vinamilk,3029500.0,10233687.5,0.6666666666666666,6.0
C00486,F,1986.0,Bắc Ninh,Shopee,2025-11-08,2025-04-04,2.0,32517000.0,16258500.0,138.0,218.0,2.0,4.0,Samsung,1825166.6666666667,7494400.0,1.0,2.0
C00487,M,1988.0,Thủ Đức,Google,2025-10-19,2024-12-16,2.0,41545700.0,20772850.0,158.0,307.0,6.0,7.0,Generic,2847000.0,6449571.428571428,0.5,2.0
C00488,M,1987.0,Đà Nẵng,Facebook,2025-05-15,2023-09-23,6.0,102724200.0,17120700.0,315.0,600.0,5.0,9.0,Local Brand,3913181.8181818184,11210727.272727273,0.5,6.0
C00489,F,1986.0,Khác,Shopee,2025-10-22,2025-08-02,2.0,4746500.0,2373250.0,155.0,81.0,3.0,3.0,Generic,604000.0,1587666.6666666667,0.5,2.0
C00490,M,1971.0,Cần Thơ,TikTok,2025-07-24,2025-07-24,1.0,7186000.0,7186000.0,245.0,0.0,2.0,2.0,Vinamilk,1696000.0,3593000.0,0.0,1.0
C00491,,1993.0,Biên Hòa,Shopee,2025-11-05,2024-11-17,2.0,16841584.0,8420792.0,141.0,353.0,4.0,4.0,Local Brand,1286800.0,4032596.0,1.0,2.0
C00492,M,1987.0,,Website,2025-03-11,2024-10-17,2.0,7405000.0,3702500.0,380.0,145.0,4.0,3.0,Generic,602750.0,2468333.3333333335,0.0,2.0
C00493,F,1991.0,TP.HCM,Google,2024-08-15,2024-08-15,1.0,11018000.0,11018000.0,588.0,0.0,2.0,3.0,LG,4527000.0,5246666.666666667,1.0,1.0
C00494,M,1987.0,Cần Thơ,Walk-in,2025-09-07,2025-09-07,1.0,1453000.0,1453000.0,200.0,0.0,2.0,1.0,Local Brand,3436500.0,1453000.0,0.0,1.0
C00495,M,1998.0,Huế,Walk-in,,,,,,,,,,,,,,
C00496,M,1993.0,Thủ Đức,Website,2025-09-29,2025-04-18,2.0,38006400.0,19003200.0,178.0,164.0,5.0,7.0,Generic,1907857.142857143,6622000.0,0.5,2.0
C00497,M,1984.0,Hà Nội,Google,2025-03-02,2024-05-05,3.0,8755660.0,2918553.3333333335,389.0,301.0,4.0,5.0,Generic,899833.3333333334,2006572.0,0.6666666666666666,3.0
C00498,F,2006.0,TP.HCM,Zalo,2025-02-14,2023-08-18,2.0,10594000.0,5297000.0,405.0,546.0,5.0,5.0,TH True,936166.6666666666,1765666.6666666667,0.0,2.0
C00499,M,1998.0,Đà Nẵng,Zalo,2026-02-10,2026-02-10,1.0,2694000.0,2694000.0,44.0,0.0,2.0,2.0,Zara,1088000.0,1347000.0,0.0,1.0
C00500,F,1994.0,Hải Phòng,Shopee,,,,,,,,,,,,,,
C00501,M,1976.0,Buôn Ma Thuột,Shopee,2026-03-19,2025-09-21,3.0,83862000.0,27954000.0,7.0,179.0,4.0,5.0,Adidas,4353166.666666667,16874400.0,0.3333333333333333,3.0
C00502,M,2004.0,Hải Phòng,Website,2024-08-29,2024-08-29,1.0,60658200.0,60658200.0,574.0,0.0,2.0,2.0,Baseus,8643000.0,33699000.0,1.0,1.0
C00503,F,1989.0,Hà Nội,TikTok,2026-02-03,2025-08-16,2.0,52959500.0,26479750.0,51.0,171.0,3.0,4.0,Local Brand,2522200.0,11126000.0,0.5,2.0
C00504,F,1969.0,Vũng Tàu,Google,2025-07-01,2025-07-01,1.0,1524000.0,1524000.0,268.0,0.0,1.0,1.0,Apple,1524000.0,1524000.0,0.0,1.0
C00505,M,1986.0,Biên Hòa,TikTok,2026-02-16,2025-01-17,3.0,12041000.0,4013666.6666666665,38.0,395.0,5.0,4.0,H&M,645000.0,3146000.0,0.3333333333333333,3.0
C00506,M,1981.0,Buôn Ma Thuột,Website,2025-10-21,2024-12-31,6.0,151235200.0,25205866.666666668,156.0,294.0,5.0,7.0,Xiaomi,3640692.3076923075,12546384.615384616,0.3333333333333333,6.0
C00507,F,2003.0,Nha Trang,Shopee,2025-06-11,2024-12-11,3.0,58286000.0,19428666.666666668,288.0,182.0,5.0,6.0,Anker,3044625.0,9714333.333333334,0.0,3.0
C00508,M,1987.0,Biên Hòa,Website,2026-01-01,2026-01-01,1.0,7598000.0,7598000.0,84.0,0.0,1.0,2.0,H&M,1663000.0,3799000.0,0.0,1.0
C00509,M,1984.0,Vũng Tàu,Google,,,,,,,,,,,,,,
C00510,M,1985.0,TP.HCM,TikTok,2025-10-12,2025-05-12,2.0,848000.0,424000.0,165.0,153.0,2.0,2.0,Apple,269000.0,443000.0,0.5,2.0
C00511,M,1976.0,Biên Hòa,Zalo,2026-02-15,2024-05-29,4.0,87658040.0,21914510.0,39.0,627.0,4.0,8.0,Fahasa,3912500.0,8346629.090909091,0.5,4.0
C00512,F,1991.0,Vũng Tàu,Zalo,2025-09-24,2025-09-24,1.0,11407000.0,11407000.0,183.0,0.0,1.0,2.0,Sony,594000.0,5703500.0,0.0,1.0
C00513,F,1992.0,Đà Nẵng,Website,,,,,,,,,,,,,,
C00514,M,2000.0,Đà Nẵng,Website,2025-12-16,2025-03-20,2.0,10090800.0,5045400.0,100.0,271.0,2.0,2.0,Generic,929000.0,3611333.3333333335,0.5,2.0
C00515,M,1976.0,Biên Hòa,Website,2026-03-15,2024-07-18,4.0,108670400.0,27167600.0,11.0,605.0,4.0,5.0,Anker,6139333.333333333,18146833.333333332,0.25,4.0
C00516,M,1986.0,Hà Nội,Website,2026-03-07,2025-05-12,4.0,148365800.0,37091450.0,19.0,299.0,6.0,5.0,Generic,3610222.222222222,17010333.333333332,0.5,4.0
C00517,M,1989.0,Bắc Ninh,,2026-01-07,2024-05-08,3.0,27292000.0,9097333.333333334,78.0,609.0,6.0,7.0,Local Brand,1445125.0,3898857.1428571427,0.0,3.0
C00518,F,1991.0,Thủ Đức,Website,2026-02-01,2024-11-11,2.0,45502550.0,22751275.0,53.0,447.0,3.0,5.0,Panasonic,3985400.0,10352400.0,1.0,2.0
C00519,M,1970.0,Vũng Tàu,Facebook,2025-09-21,2024-11-21,4.0,31056750.0,7764187.5,186.0,304.0,4.0,6.0,Panasonic,2308166.6666666665,5287166.666666667,0.75,4.0
C00520,F,1967.0,Cần Thơ,TikTok,2024-09-26,2024-09-26,1.0,7792000.0,7792000.0,546.0,0.0,2.0,2.0,Anker,1096500.0,3896000.0,0.0,1.0
C00521,F,1975.0,Khác,Website,,,,,,,,,,,,,,
C00522,Unknown,2000.0,Bắc Ninh,Google,2026-02-14,2025-10-16,2.0,54128300.0,27064150.0,40.0,121.0,5.0,6.0,Anker,2535000.0,14237200.0,1.0,2.0
C00523,M,1982.0,Khác,Walk-in,2025-12-02,2025-08-01,3.0,67764400.0,22588133.333333332,114.0,123.0,4.0,5.0,Samsung,2523250.0,11075125.0,0.6666666666666666,3.0
C00524,M,1993.0,Bắc Ninh,TikTok,2026-02-26,2025-06-25,5.0,129347950.0,25869590.0,28.0,246.0,4.0,6.0,Generic,2742692.3076923075,12476083.333333334,0.4,5.0
C00525,M,2006.0,Khác,TikTok,,,,,,,,,,,,,,
C00526,M,1993.0,Cần Thơ,Walk-in,2025-10-02,2025-02-27,3.0,105173900.0,35057966.666666664,175.0,217.0,5.0,6.0,Panasonic,3807714.285714286,15224000.0,0.6666666666666666,3.0
C00527,F,1972.0,Khác,TikTok,,,,,,,,,,,,,,
C00528,F,2004.0,Buôn Ma Thuột,Shopee,,,,,,,,,,,,,,
C00529,M,1978.0,Hải Phòng,Facebook,2024-11-09,2024-06-06,2.0,6028000.0,3014000.0,502.0,156.0,2.0,2.0,Panasonic,3463500.0,6028000.0,0.5,2.0
C00530,F,1999.0,Cần Thơ,Zalo,2026-03-25,2025-03-08,4.0,35210250.0,8802562.5,1.0,382.0,4.0,4.0,TH True,2904000.0,8233800.0,0.75,4.0
C00531,F,1983.0,Vũng Tàu,Referral,2025-12-16,2025-11-17,2.0,1456350.0,728175.0,100.0,29.0,2.0,2.0,Nike,225000.0,766500.0,1.0,2.0
C00532,M,1973.0,Khác,Shopee,2026-01-16,2025-05-12,2.0,3539500.0,1769750.0,69.0,249.0,3.0,4.0,H&M,685000.0,1197000.0,0.5,2.0
C00533,F,2006.0,Đà Nẵng,Zalo,2026-01-03,2024-07-23,2.0,10126450.0,5063225.0,82.0,529.0,4.0,5.0,Anker,2060000.0,3679333.3333333335,0.5,2.0
C00534,M,1986.0,,Shopee,2025-08-14,2025-08-14,1.0,41667000.0,41667000.0,224.0,0.0,4.0,4.0,Vinamilk,3565750.0,10416750.0,0.0,1.0
C00535,M,2001.0,Buôn Ma Thuột,Referral,2026-01-29,2024-11-13,4.0,17652900.0,4413225.0,56.0,442.0,4.0,5.0,Generic,1232750.0,2338750.0,0.75,4.0
C00536,F,1989.0,Huế,Google,2026-03-13,2025-04-07,3.0,53095500.0,17698500.0,13.0,340.0,4.0,5.0,Generic,1990222.2222222222,6879875.0,0.3333333333333333,3.0
C00537,M,1990.0,Bắc Ninh,Referral,2026-03-01,2025-11-18,3.0,76768400.0,25589466.666666668,25.0,103.0,3.0,5.0,Generic,5622800.0,20921750.0,0.3333333333333333,3.0
C00538,F,1994.0,Huế,,2026-03-15,2025-06-28,4.0,34006200.0,8501550.0,11.0,260.0,5.0,6.0,LG,1607666.6666666667,6858000.0,0.25,4.0
C00539,M,1970.0,Thủ Đức,Website,2025-12-10,2025-08-05,2.0,68480850.0,34240425.0,106.0,127.0,4.0,5.0,Panasonic,2139142.8571428573,9835142.857142856,0.5,2.0
C00540,F,1969.0,Khác,Shopee,,,,,,,,,,,,,,
C00541,F,1978.0,Huế,Referral,2025-06-25,2024-10-06,5.0,20512000.0,4102400.0,274.0,262.0,4.0,6.0,Local Brand,859444.4444444445,2564000.0,0.2,5.0
C00542,F,1986.0,Bắc Ninh,Zalo,2025-12-01,2024-09-10,4.0,90555700.0,22638925.0,115.0,447.0,5.0,6.0,Adidas,4368125.0,14198000.0,0.5,4.0
C00543,F,1986.0,Buôn Ma Thuột,Facebook,2026-02-19,2025-11-17,2.0,153394700.0,76697350.0,35.0,94.0,3.0,4.0,Panasonic,3262125.0,22702142.85714286,0.5,2.0
C00544,M,2005.0,Khác,Website,2025-12-04,2024-07-14,3.0,25226250.0,8408750.0,112.0,508.0,5.0,6.0,Generic,1306888.888888889,3652714.285714286,0.3333333333333333,3.0
C00545,M,1975.0,,Website,2025-05-10,2023-09-27,4.0,118673200.0,29668300.0,320.0,591.0,5.0,10.0,Innisfree,4295333.333333333,11050727.272727273,0.25,4.0
C00546,F,1977.0,,Zalo,2024-04-29,2023-10-04,2.0,18155000.0,9077500.0,696.0,208.0,3.0,4.0,Sony,5525500.0,6051666.666666667,0.0,2.0
C00547,F,1975.0,Cần Thơ,Google,2025-09-28,2025-06-06,3.0,14971250.0,4990416.666666667,179.0,114.0,4.0,4.0,Local Brand,1383600.0,3417800.0,0.6666666666666666,3.0
C00548,F,1981.0,,Walk-in,,,,,,,,,,,,,,
C00549,M,1968.0,Nha Trang,,,,,,,,,,,,,,,
C00550,M,1992.0,Buôn Ma Thuột,Google,2025-10-16,2025-09-28,4.0,69112250.0,17278062.5,161.0,18.0,4.0,6.0,Apple,2728875.0,8726125.0,0.25,4.0
C00551,M,1965.0,Hải Phòng,Website,2025-12-08,2025-06-05,3.0,100997000.0,33665666.666666664,108.0,186.0,4.0,5.0,Generic,5831571.428571428,14428142.857142856,0.0,3.0
C00552,M,2002.0,Hải Phòng,Website,,,,,,,,,,,,,,
C00553,M,1986.0,TP.HCM,Shopee,,,,,,,,,,,,,,
C00554,M,1995.0,TP.HCM,TikTok,2026-01-02,2025-10-19,2.0,10365350.0,5182675.0,83.0,75.0,5.0,6.0,Generic,1621500.0,2146600.0,0.5,2.0
C00555,M,1971.0,TP.HCM,Walk-in,2025-08-21,2025-08-01,2.0,12720300.0,6360150.0,217.0,20.0,3.0,4.0,Generic,966000.0,2821000.0,1.0,2.0
C00556,F,1973.0,Nha Trang,Zalo,2026-01-03,2025-09-28,2.0,31988389.999999996,15994194.999999998,82.0,97.0,6.0,6.0,Generic,3078500.0,5595823.75,0.5,2.0
C00557,M,1969.0,Bắc Ninh,Facebook,2025-08-28,2025-08-28,1.0,10941300.0,10941300.0,210.0,0.0,1.0,2.0,Samsung,2189500.0,6078500.0,1.0,1.0
C00558,M,1993.0,Biên Hòa,,2025-08-18,2025-07-21,2.0,22087200.0,11043600.0,220.0,28.0,5.0,5.0,Innisfree,1644166.6666666667,5141000.0,0.5,2.0
C00559,M,1991.0,Vũng Tàu,Website,2026-03-07,2025-05-16,4.0,21804650.0,5451162.5,19.0,295.0,5.0,5.0,Panasonic,1263333.3333333333,3635833.3333333335,0.25,4.0
C00560,0,1971.0,Đà Nẵng,Google,2024-03-03,2024-03-03,1.0,39475000.0,39475000.0,753.0,0.0,2.0,2.0,Generic,4888500.0,19737500.0,0.0,1.0
C00561,F,1987.0,Nha Trang,Walk-in,2026-01-08,2025-05-28,3.0,48508650.0,16169550.0,77.0,225.0,4.0,7.0,LG,2399125.0,6330250.0,0.6666666666666666,3.0
C00562,M,1982.0,Buôn Ma Thuột,Google,2025-10-06,2024-09-01,3.0,97378450.0,32459483.333333332,171.0,400.0,4.0,7.0,Panasonic,4569777.777777778,12935444.444444444,0.6666666666666666,3.0
C00563,F,1986.0,Buôn Ma Thuột,Referral,2025-10-30,2025-01-31,2.0,3030800.0,1515400.0,147.0,272.0,3.0,2.0,Vinamilk,581000.0,1244000.0,0.5,2.0
C00564,M,1986.0,Cần Thơ,Facebook,,,,,,,,,,,,,,
C00565,F,1989.0,TP.HCM,TikTok,2024-08-03,2024-08-03,1.0,51550000.0,51550000.0,600.0,0.0,1.0,1.0,Apple,10310000.0,51550000.0,0.0,1.0
C00566,M,1986.0,Hà Nội,Walk-in,2025-11-16,2025-01-23,2.0,27936000.0,13968000.0,130.0,297.0,5.0,7.0,Local Brand,1698000.0,3990857.1428571427,0.0,2.0
C00567,M,1989.0,Vũng Tàu,Shopee,2025-11-23,2024-10-28,4.0,46006650.0,11501662.5,123.0,391.0,5.0,6.0,Generic,3819888.888888889,5855625.0,0.5,4.0
C00568,M,1995.0,Khác,,2025-03-23,2025-03-23,1.0,0.0,0.0,368.0,0.0,1.0,1.0,Generic,353000.0,,0.0,1.0
C00569,M,1965.0,Cần Thơ,TikTok,2025-01-30,2025-01-30,1.0,19249000.0,19249000.0,420.0,0.0,4.0,5.0,Adidas,966200.0,3849800.0,0.0,1.0
C00570,M,1990.0,Bắc Ninh,Referral,2025-12-29,2025-12-29,1.0,88153000.0,88153000.0,87.0,0.0,2.0,3.0,Fahasa,14368333.333333334,29384333.333333332,0.0,1.0
C00571,F,1992.0,Thủ Đức,Shopee,2025-11-15,2025-03-29,3.0,36325800.0,12108600.0,131.0,231.0,5.0,5.0,Innisfree,6147200.0,8594400.0,0.6666666666666666,3.0
C00572,M,1982.0,TP.HCM,Referral,2024-05-03,2024-05-03,1.0,32130000.0,32130000.0,692.0,0.0,3.0,3.0,Sony,4855333.333333333,10710000.0,0.0,1.0
C00573,M,1974.0,Bắc Ninh,Walk-in,2025-07-16,2023-09-22,6.0,130576450.0,21762741.666666668,253.0,663.0,4.0,11.0,Xiaomi,5012400.0,10598307.692307692,0.5,6.0
C00574,M,1984.0,Thủ Đức,Shopee,,,,,,,,,,,,,,
C00575,M,1968.0,Hải Phòng,Google,2026-03-12,2025-07-01,2.0,55226800.0,27613400.0,14.0,254.0,2.0,3.0,Samsung,6980750.0,13956000.0,0.5,2.0
C00576,M,1986.0,Vũng Tàu,Facebook,2025-09-25,2025-09-25,1.0,1983900.0,1983900.0,182.0,0.0,2.0,2.0,Generic,583500.0,1167000.0,1.0,1.0
C00577,M,1972.0,Hà Nội,Zalo,,,,,,,,,,,,,,
C00578,M,1975.0,,Walk-in,2025-09-08,2025-09-08,1.0,144279000.0,144279000.0,199.0,0.0,2.0,2.0,Sony,15003000.0,72139500.0,0.0,1.0
