customer_id,gender,birth_year,city,registration_date,acquisition_channel,birth_year_missing_flag,registration_date_clean,transaction_count,total_revenue,avg_order_value,total_discount_rate,avg_discount_rate,total_items_bought,avg_items_per_order,n_unique_stores,first_purchase_date,last_purchase_date,support_ticket_count,resolved_rate,pending_ticket_count,avg_satisfaction_score,last_support_date,campaign_count,open_rate,click_rate,total_offer_value,last_campaign_date
C00297,M,1981.0,Khác,2024-12-27,Referral,0,2024-12-27,1.0,8713000.0,8713000.0,0.0,0.0,5.0,5.0,1.0,2025-11-15,2025-11-15,1.0,0.0,1.0,0.0,2025-12-02,3.0,0.6666666666666666,0.0,10000.0,2025-05-04
C00298,F,1986.0,Vũng Tàu,2025-05-21,Referral,1,2025-05-21,2.0,24269000.0,12134500.0,0.0,0.0,15.0,7.5,2.0,2026-02-25,2026-03-17,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,10000.0,2026-01-10
C00299,F,1977.0,TP.HCM,2025-05-11,Zalo,0,2025-05-11,6.0,25778000.0,4296333.333333333,0.75,0.125,30.0,5.0,4.0,2025-07-29,2026-01-05,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,20000.0,2026-02-16
C00300,F,1976.0,Thủ Đức,2023-08-15,Website,0,2023-08-15,2.0,1488000.0,744000.0,0.15,0.075,9.0,4.5,2.0,2023-11-02,2024-09-21,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,5000.0,2025-03-25
C00301,F,1987.0,Thủ Đức,,Google,0,,6.0,105063100.0,17510516.666666668,0.6,0.09999999999999999,45.0,7.5,6.0,2023-09-11,2026-03-05,1.0,0.0,0.0,1.0,2023-10-19,2.0,1.0,0.5,100000.0,2025-08-22
C00302,F,1984.0,Đà Nẵng,2024-12-15,Zalo,0,2024-12-15,5.0,110593200.0,22118640.0,0.30000000000000004,0.06000000000000001,57.0,11.4,4.0,2025-01-13,2025-11-23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00303,M,1972.0,Hải Phòng,2024-06-05,Zalo,0,2024-06-05,2.0,79717000.0,39858500.0,0.0,0.0,16.0,8.0,2.0,2024-06-12,2024-08-17,1.0,1.0,0.0,5.0,2024-07-04,2.0,1.0,0.0,30000.0,2025-10-22
C00304,F,1966.0,Biên Hòa,2024-01-29,Walk-in,0,2024-01-29,5.0,7870500.0,1574100.0,0.7,0.13999999999999999,13.0,2.6,5.0,2024-09-12,2025-12-27,2.0,0.5,0.0,3.0,2024-11-01,1.0,1.0,1.0,0.0,2025-10-01
C00305,M,2004.0,TP.HCM,,Google,0,,3.0,95064500.0,31688166.666666668,0.25,0.08333333333333333,12.0,4.0,3.0,2025-06-30,2025-12-06,1.0,0.0,0.0,2.0,2025-07-11,0.0,0.0,0.0,0.0,
C00306,F,1995.0,Bắc Ninh,2024-04-12,Shopee,0,2024-04-12,3.0,1656150.0,552050.0,0.25,0.08333333333333333,10.0,3.3333333333333335,2.0,2024-05-19,2025-02-11,2.0,0.5,1.0,1.0,2024-06-03,3.0,0.3333333333333333,0.0,65000.0,2025-11-11
C00307,,1973.0,Biên Hòa,2024-07-24,Google,0,2024-07-24,1.0,2049600.0,2049600.0,0.2,0.2,2.0,2.0,1.0,2025-11-05,2025-11-05,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,2025-05-13
C00308,F,1998.0,Biên Hòa,2024-09-03,,0,2024-09-03,7.0,114536070.0,16362295.714285715,0.4,0.05714285714285715,73.03999999999999,10.434285714285712,4.0,2024-11-26,2025-12-23,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,45000.0,2025-09-15
C00309,M,1973.0,Nha Trang,2024-12-16,,0,2024-12-16,8.0,80544200.0,10068025.0,1.0,0.125,32.0,4.0,7.0,2025-01-14,2026-03-15,2.0,0.0,0.0,2.5,2025-02-03,4.0,0.25,0.25,55000.0,2026-02-18
C00310,M,1984.0,Đà Nẵng,2023-10-06,Zalo,0,2023-10-06,7.0,21498000.0,3071142.8571428573,0.55,0.07857142857142858,39.0,5.571428571428571,5.0,2023-11-01,2025-11-04,1.0,0.0,1.0,0.0,2023-11-22,1.0,0.0,0.0,50000.0,2023-12-08
C00311,M,1987.0,Bắc Ninh,2024-04-26,Referral,0,2024-04-26,4.0,124949250.0,31237312.5,0.35,0.0875,34.0,8.5,3.0,2024-06-11,2026-01-28,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,80000.0,2026-01-25
C00312,F,1977.0,Buôn Ma Thuột,2023-08-20,Referral,0,2023-08-20,1.0,8504000.0,8504000.0,0.0,0.0,15.0,15.0,1.0,2024-02-19,2024-02-19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00313,F,2004.0,Bắc Ninh,2023-10-07,Google,0,2023-10-07,6.0,108735850.0,18122641.666666668,0.55,0.09166666666666667,39.0,6.5,6.0,2023-10-11,2026-01-15,1.0,1.0,0.0,0.0,2023-11-26,1.0,1.0,1.0,0.0,2024-04-29
C00314,M,2002.0,Vũng Tàu,2024-10-27,Zalo,0,2024-10-27,5.0,127158300.0,25431660.0,0.15000000000000002,0.030000000000000006,37.0,7.4,5.0,2025-02-26,2025-12-24,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,2026-01-09
C00315,F,1986.0,Hà Nội,2023-11-23,Facebook,1,2023-11-23,6.0,67013900.0,11168983.333333334,0.65,0.10833333333333334,56.0,9.333333333333334,4.0,2024-01-08,2026-02-01,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2025-02-28
C00316,M,2006.0,Khác,2023-08-23,Referral,0,2023-08-23,5.0,99973100.0,19994620.0,0.3,0.06,30.0,6.0,4.0,2024-03-13,2025-07-05,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,40000.0,2025-06-19
C00317,M,2001.0,Nha Trang,2025-03-28,Facebook,0,2025-03-28,5.0,63077600.0,12615520.0,0.4,0.08,23.0,4.6,3.0,2025-06-03,2026-03-24,1.0,1.0,0.0,5.0,2025-07-08,4.0,1.0,0.75,5000.0,2025-08-14
C00318,F,2006.0,Cần Thơ,2024-10-22,Website,0,2024-10-22,6.0,117944400.0,19657400.0,0.5,0.08333333333333333,51.0,8.5,5.0,2024-12-10,2026-01-08,5.0,0.8,0.0,3.6666666666666665,2025-01-25,2.0,0.5,0.0,100000.0,2025-12-09
C00319,F,1986.0,Huế,2024-02-06,Google,1,2024-02-06,4.0,112314900.0,28078725.0,0.1,0.025,29.0,7.25,4.0,2024-03-19,2026-03-13,2.0,0.5,0.0,3.0,2024-04-23,3.0,0.3333333333333333,0.3333333333333333,0.0,2026-01-07
C00320,M,1975.0,Huế,,Shopee,0,,5.0,84445750.0,16889150.0,0.65,0.13,29.0,5.8,4.0,2025-05-06,2026-02-27,3.0,1.0,0.0,4.333333333333333,2025-05-13,4.0,0.0,0.0,60000.0,2026-01-11
C00321,Unknown,1978.0,Biên Hòa,2024-10-08,Zalo,0,2024-10-08,2.0,35989200.0,17994600.0,0.1,0.05,16.0,8.0,2.0,2025-01-25,2025-08-11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00322,F,1987.0,Nha Trang,2024-04-16,Zalo,0,2024-04-16,7.0,242503800.0,34643400.0,0.75,0.10714285714285714,62.0,8.857142857142858,6.0,2024-05-23,2025-11-27,1.0,1.0,0.0,3.0,2024-06-12,6.0,0.3333333333333333,0.0,70000.0,2025-12-20
C00323,,1985.0,Hải Phòng,2024-06-14,Website,0,2024-06-14,5.0,39170700.0,7834140.0,0.75,0.15,29.0,5.8,5.0,2025-04-16,2026-02-01,2.0,0.5,1.0,0.0,2025-04-25,2.0,0.0,0.0,20000.0,2025-09-09
C00324,F,1986.0,Hải Phòng,2023-10-04,Zalo,1,2023-10-04,6.0,278868600.0,46478100.0,0.7,0.11666666666666665,40.0,6.666666666666667,5.0,2024-02-05,2025-09-15,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,2025-04-23
C00325,M,1983.0,Nha Trang,2023-09-08,Shopee,0,2023-09-08,3.0,12250100.0,4083366.6666666665,0.2,0.06666666666666667,10.0,3.3333333333333335,2.0,2023-11-17,2024-08-04,2.0,1.0,0.0,3.0,2024-01-16,0.0,0.0,0.0,0.0,
C00326,M,1985.0,Vũng Tàu,2024-02-10,Walk-in,0,2024-02-10,7.0,106982090.0,15283155.714285715,0.45,0.0642857142857143,47.05,6.721428571428571,7.0,2024-04-05,2026-01-03,2.0,1.0,0.0,3.5,2024-05-26,3.0,0.3333333333333333,0.0,35000.0,2025-03-30
C00327,M,1996.0,Bắc Ninh,2023-12-12,Website,0,2023-12-12,4.0,173046250.0,43261562.5,0.4,0.1,37.0,9.25,4.0,2025-03-17,2026-03-04,0.0,0.0,0.0,0.0,,2.0,0.5,0.5,0.0,2024-10-31
C00328,F,1996.0,Hà Nội,2024-10-23,Google,0,2024-10-23,5.0,14240700.0,2848140.0,1.1,0.22000000000000003,16.0,3.2,5.0,2024-11-11,2026-03-10,3.0,0.3333333333333333,1.0,2.0,2024-12-17,6.0,0.8333333333333334,0.0,115000.0,2026-01-11
C00329,F,1980.0,Hải Phòng,2024-07-07,Walk-in,0,2024-07-07,4.0,56625800.0,14156450.0,0.15,0.0375,33.0,8.25,4.0,2025-04-13,2026-02-17,1.0,0.0,0.0,0.0,2025-05-03,0.0,0.0,0.0,0.0,
C00330,M,1983.0,Huế,2023-07-20,Website,0,2023-07-20,7.0,122694250.0,17527750.0,1.2,0.17142857142857143,48.0,6.857142857142857,7.0,2024-01-16,2026-03-04,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00331,M,1971.0,,2024-03-19,Zalo,0,2024-03-19,2.0,8819600.0,4409800.0,0.3,0.15,11.0,5.5,2.0,2024-04-17,2025-07-31,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,20000.0,2025-06-30
C00332,F,1990.0,Biên Hòa,2024-02-26,Facebook,0,2024-02-26,4.0,81686000.0,20421500.0,0.0,0.0,34.0,8.5,4.0,2024-12-06,2026-03-14,0.0,0.0,0.0,0.0,,5.0,0.2,0.0,120000.0,2025-12-17
C00333,M,2001.0,Bắc Ninh,2024-07-15,TikTok,0,2024-07-15,8.0,68342100.0,8542762.5,1.05,0.13125,42.0,5.25,6.0,2024-07-30,2026-01-27,2.0,0.5,0.0,5.0,2024-09-07,3.0,0.3333333333333333,0.0,10000.0,2025-03-14
C00334,F,1986.0,Nha Trang,2024-06-06,Website,1,2024-06-06,1.0,17749200.0,17749200.0,0.3,0.3,2.0,2.0,1.0,2024-11-27,2024-11-27,1.0,0.0,0.0,5.0,2024-12-29,6.0,0.5,0.0,35000.0,2025-12-24
C00335,F,2004.0,Buôn Ma Thuột,2024-12-15,Google,0,2024-12-15,4.0,86410750.0,21602687.5,0.15,0.0375,26.0,6.5,4.0,2025-02-17,2025-12-25,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,90000.0,2025-12-11
C00336,M,1990.0,Biên Hòa,2023-10-10,Walk-in,0,2023-10-10,8.0,78490200.0,9811275.0,0.85,0.10625,55.0,6.875,7.0,2023-11-11,2026-02-04,1.0,0.0,1.0,0.0,2023-11-27,3.0,0.0,0.0,70000.0,2025-11-07
C00337,,1974.0,Hải Phòng,2024-12-23,Shopee,0,2024-12-23,10.0,161159950.0,16115995.0,0.4,0.04,43.0,4.3,9.0,2025-01-25,2026-03-16,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,2026-03-01
C00338,Unknown,1967.0,Hà Nội,2024-10-25,Zalo,0,2024-10-25,4.0,87338000.0,21834500.0,0.55,0.1375,42.0,10.5,4.0,2024-12-28,2026-01-25,1.0,1.0,0.0,3.0,2025-02-18,0.0,0.0,0.0,0.0,
C00339,F,1986.0,Bắc Ninh,2025-05-31,Website,1,2025-05-31,2.0,57744900.0,28872450.0,0.1,0.05,19.0,9.5,2.0,2025-08-24,2025-12-19,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,40000.0,2026-03-20
C00340,M,1986.0,Vũng Tàu,2023-10-31,Walk-in,1,2023-10-31,2.0,8430400.0,4215200.0,0.2,0.1,10.0,5.0,2.0,2024-03-03,2024-10-02,2.0,0.0,2.0,0.0,2024-03-30,1.0,0.0,0.0,0.0,2025-06-22
C00341,F,2004.0,Thủ Đức,2023-11-14,Referral,0,2023-11-14,5.0,106582350.0,21316470.0,0.7,0.13999999999999999,41.0,8.2,5.0,2024-06-02,2025-11-09,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,2024-04-21
C00342,0,1997.0,Bắc Ninh,2025-01-28,Website,0,2025-01-28,2.0,51437000.0,25718500.0,0.2,0.1,8.0,4.0,2.0,2025-08-21,2025-12-27,1.0,0.0,1.0,0.0,2025-09-25,2.0,0.5,0.0,10000.0,2025-04-09
C00343,F,1995.0,Hà Nội,2025-05-26,Walk-in,0,2025-05-26,7.0,26726400.0,3818057.1428571427,0.5,0.07142857142857142,31.0,4.428571428571429,5.0,2025-06-10,2026-03-14,1.0,1.0,0.0,5.0,2025-07-09,4.0,0.25,0.0,240000.0,2026-01-20
C00344,M,1991.0,Vũng Tàu,2024-05-05,Referral,0,2024-05-05,3.0,28173800.0,9391266.666666666,0.05,0.016666666666666666,30.0,10.0,3.0,2024-08-22,2025-11-07,1.0,1.0,0.0,0.0,2024-09-15,2.0,0.0,0.0,80000.0,2025-07-06
C00345,M,2003.0,Huế,2025-06-12,Referral,0,2025-06-12,7.0,51939900.0,7419985.714285715,0.6,0.08571428571428572,31.0,4.428571428571429,6.0,2025-07-10,2026-02-08,4.0,0.75,1.0,4.333333333333333,2025-08-07,5.0,0.0,0.0,65000.0,2026-03-21
C00346,M,1968.0,Vũng Tàu,2025-04-02,Website,0,2025-04-02,3.0,12527000.0,4175666.6666666665,0.05,0.016666666666666666,17.0,5.666666666666667,2.0,2025-05-26,2025-11-11,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,10000.0,2025-10-25
C00347,F,1974.0,Buôn Ma Thuột,2023-11-22,TikTok,0,2023-11-22,5.0,83805950.0,16761190.0,0.55,0.11000000000000001,28.0,5.6,4.0,2024-06-19,2025-09-10,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,15000.0,2025-02-07
C00348,M,1977.0,Hà Nội,2023-07-03,Website,0,2023-07-03,7.0,148703600.0,21243371.42857143,0.4,0.05714285714285715,63.0,9.0,6.0,2023-10-30,2025-02-12,3.0,0.6666666666666666,0.0,3.3333333333333335,2023-12-09,2.0,0.0,0.0,0.0,2026-03-06
C00349,F,1974.0,Nha Trang,2024-04-17,TikTok,0,2024-04-17,7.0,178494200.0,25499171.42857143,1.0,0.14285714285714285,51.0,7.285714285714286,6.0,2024-07-17,2026-03-05,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.3333333333333333,80000.0,2025-05-31
C00350,F,1968.0,Thủ Đức,2024-07-25,,0,2024-07-25,3.0,36841650.0,12280550.0,0.1,0.03333333333333333,22.0,7.333333333333333,3.0,2025-09-09,2026-02-06,1.0,1.0,0.0,5.0,2025-09-15,5.0,0.4,0.0,130000.0,2025-10-24
C00351,M,1986.0,Biên Hòa,2024-11-13,Website,1,2024-11-13,9.0,313166850.0,34796316.666666664,0.7,0.07777777777777778,69.0,7.666666666666667,8.0,2025-03-02,2026-02-28,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,15000.0,2026-01-27
C00352,F,1985.0,Đà Nẵng,2024-11-20,Website,0,2024-11-20,5.0,22235300.0,4447060.0,0.4,0.08,29.0,5.8,5.0,2024-11-20,2026-03-22,2.0,0.0,0.0,1.5,2024-12-16,3.0,0.6666666666666666,0.0,70000.0,2026-03-06
C00353,F,1999.0,Biên Hòa,2024-11-27,,0,2024-11-27,7.0,117239100.0,16748442.857142856,1.35,0.19285714285714287,23.0,3.2857142857142856,5.0,2025-01-02,2026-02-03,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,50000.0,2026-02-15
C00354,Unknown,1977.0,Hải Phòng,2025-02-14,Referral,0,2025-02-14,6.0,71173600.0,11862266.666666666,0.45,0.075,50.0,8.333333333333334,6.0,2025-04-08,2026-01-20,0.0,0.0,0.0,0.0,,2.0,1.0,0.5,30000.0,2026-01-23
C00355,F,1979.0,Cần Thơ,2024-12-23,Referral,0,2024-12-23,4.0,112417750.0,28104437.5,0.25,0.0625,26.0,6.5,4.0,2025-02-02,2025-08-04,1.0,0.0,1.0,0.0,2025-02-03,2.0,0.5,0.0,80000.0,2025-08-08
C00356,M,1996.0,Biên Hòa,2025-05-22,Website,0,2025-05-22,5.0,48217500.0,9643500.0,0.15,0.03,21.0,4.2,3.0,2025-07-09,2026-03-05,1.0,1.0,0.0,1.0,2025-08-03,0.0,0.0,0.0,0.0,
C00357,F,1983.0,TP.HCM,2024-05-23,Shopee,0,2024-05-23,1.0,527850.0,527850.0,0.15,0.15,3.0,3.0,1.0,2026-01-17,2026-01-17,1.0,1.0,0.0,3.0,2026-02-06,1.0,0.0,0.0,0.0,2024-12-22
C00358,F,1974.0,Cần Thơ,2024-07-09,Facebook,0,2024-07-09,4.0,149915700.0,37478925.0,0.15,0.0375,36.0,9.0,3.0,2024-08-02,2025-10-24,1.0,0.0,0.0,0.0,2024-09-20,0.0,0.0,0.0,0.0,
C00359,M,1987.0,Huế,2024-03-21,Referral,0,2024-03-21,3.0,522000.0,174000.0,0.15,0.049999999999999996,7.0,2.3333333333333335,3.0,2025-03-26,2025-12-17,1.0,1.0,0.0,5.0,2025-04-18,2.0,0.5,0.5,30000.0,2026-01-08
C00360,M,1977.0,Bắc Ninh,2024-10-03,Referral,0,2024-10-03,2.0,14716700.0,7358350.0,0.3,0.15,10.0,5.0,2.0,2025-06-18,2026-02-24,1.0,1.0,0.0,4.0,2025-08-01,0.0,0.0,0.0,0.0,
C00361,F,1986.0,TP.HCM,2024-12-27,TikTok,1,2024-12-27,8.0,126450950.0,15806368.75,0.9,0.1125,47.0,5.875,7.0,2025-02-16,2025-11-19,2.0,0.5,0.0,1.5,2025-03-21,4.0,0.0,0.0,70000.0,2026-01-17
C00362,M,1998.0,Hải Phòng,2024-02-04,,0,2024-02-04,4.0,35365700.0,8841425.0,0.05,0.0125,15.0,3.75,4.0,2024-02-23,2025-08-13,1.0,0.0,0.0,2.0,2024-02-26,1.0,0.0,0.0,0.0,2024-02-14
C00363,M,1991.0,Biên Hòa,2023-07-24,Website,0,2023-07-24,7.0,65089400.0,9298485.714285715,0.6499999999999999,0.09285714285714285,61.0,8.714285714285714,7.0,2023-07-25,2026-02-23,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,85000.0,2026-01-26
C00364,M,1965.0,Bắc Ninh,2023-09-11,Zalo,0,2023-09-11,6.0,34871900.0,5811983.333333333,0.75,0.125,27.0,4.5,6.0,2024-09-19,2025-12-26,2.0,1.0,0.0,4.5,2024-11-07,3.0,0.0,0.0,30000.0,2026-02-09
C00365,,1995.0,Buôn Ma Thuột,2024-07-21,TikTok,0,2024-07-21,3.0,27916200.0,9305400.0,0.4,0.13333333333333333,15.0,5.0,3.0,2025-01-26,2026-03-20,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,10000.0,2025-01-30
C00366,,1983.0,Buôn Ma Thuột,2024-03-21,Facebook,0,2024-03-21,7.0,65772950.0,9396135.714285715,0.35,0.049999999999999996,51.0,7.285714285714286,7.0,2024-03-29,2026-03-01,1.0,0.0,0.0,1.0,2024-05-07,2.0,0.0,0.0,10000.0,2026-02-25
C00367,M,1999.0,Thủ Đức,2023-08-31,Facebook,0,2023-08-31,4.0,100360250.0,25090062.5,0.05,0.0125,16.0,4.0,3.0,2024-05-24,2025-11-24,2.0,0.5,0.0,3.5,2024-06-14,2.0,0.0,0.0,30000.0,2025-12-28
C00368,F,1976.0,Hà Nội,2023-11-27,Shopee,0,2023-11-27,5.0,18207500.0,3641500.0,0.25,0.05,20.0,4.0,5.0,2024-02-16,2025-09-29,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.0,30000.0,2026-03-23
C00369,M,1983.0,Hà Nội,2024-10-20,Facebook,0,2024-10-20,4.0,28956000.0,7239000.0,0.15,0.0375,25.0,6.25,4.0,2024-10-23,2025-10-16,2.0,1.0,0.0,5.0,2024-12-01,3.0,0.3333333333333333,0.3333333333333333,85000.0,2026-03-04
C00370,M,1986.0,Cần Thơ,2024-04-01,Website,0,2024-04-01,1.0,1060800.0,1060800.0,0.2,0.2,2.0,2.0,1.0,2025-10-04,2025-10-04,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,20000.0,2025-01-31
C00371,F,1973.0,Bắc Ninh,2025-03-18,Website,0,2025-03-18,5.0,46331400.0,9266280.0,0.35,0.06999999999999999,19.0,3.8,4.0,2025-06-04,2026-03-14,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00372,M,1972.0,Biên Hòa,,Zalo,0,,3.0,18206350.0,6068783.333333333,0.44999999999999996,0.15,18.0,6.0,3.0,2025-07-30,2026-02-25,2.0,0.5,0.0,5.0,2025-09-16,5.0,0.6,0.0,65000.0,2026-03-18
C00373,F,2006.0,Cần Thơ,2025-06-18,Zalo,0,2025-06-18,7.0,92121800.0,13160257.142857144,1.0,0.14285714285714285,51.0,7.285714285714286,7.0,2025-09-16,2026-02-21,2.0,1.0,0.0,4.0,2025-10-16,5.0,0.2,0.2,55000.0,2025-11-12
C00374,F,1983.0,Vũng Tàu,2023-06-15,TikTok,0,2023-06-15,4.0,115327450.0,28831862.5,0.55,0.1375,28.0,7.0,4.0,2023-10-15,2024-05-02,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,60000.0,2024-10-18
C00375,F,1992.0,Bắc Ninh,2023-11-27,Walk-in,0,2023-11-27,7.0,41805700.0,5972242.857142857,0.8,0.1142857142857143,41.0,5.857142857142857,6.0,2023-12-03,2026-02-28,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,20000.0,2026-01-16
C00376,F,1971.0,Đà Nẵng,2023-08-28,Zalo,0,2023-08-28,1.0,82152900.0,82152900.0,0.1,0.1,8.0,8.0,1.0,2025-12-29,2025-12-29,1.0,0.0,1.0,0.0,2026-02-02,1.0,0.0,0.0,20000.0,2025-11-12
C00377,F,1980.0,Hà Nội,2024-10-01,Referral,0,2024-10-01,7.0,49481050.0,7068721.428571428,0.8,0.1142857142857143,40.0,5.714285714285714,6.0,2025-02-09,2026-03-22,2.0,0.0,1.0,3.0,2025-02-24,0.0,0.0,0.0,0.0,
C00378,M,1993.0,Khác,2024-06-27,Referral,0,2024-06-27,5.0,20870950.0,4174190.0,0.8,0.16,29.0,5.8,3.0,2025-03-15,2026-03-22,1.0,0.0,0.0,0.0,2025-04-11,1.0,1.0,0.0,15000.0,2024-11-30
C00379,F,2002.0,Thủ Đức,2024-05-03,Facebook,0,2024-05-03,4.0,173882600.0,43470650.0,0.4,0.1,51.0,12.75,4.0,2025-06-07,2025-12-22,2.0,0.5,1.0,5.0,2025-08-04,3.0,0.3333333333333333,0.0,20000.0,2025-10-15
C00380,F,1980.0,Hà Nội,2024-02-23,Google,0,2024-02-23,3.0,12254800.0,4084933.3333333335,0.3,0.09999999999999999,10.05,3.35,3.0,2024-05-14,2025-10-16,1.0,1.0,0.0,0.0,2024-06-06,1.0,0.0,0.0,20000.0,2025-11-06
C00381,X,1975.0,Nha Trang,2024-09-19,Referral,0,2024-09-19,4.0,53064350.0,13266087.5,0.45,0.1125,38.0,9.5,3.0,2024-12-10,2025-07-13,1.0,0.0,0.0,1.0,2025-01-25,1.0,1.0,0.0,20000.0,2025-05-05
C00382,M,2005.0,,2025-05-07,Walk-in,0,2025-05-07,3.0,85166000.0,28388666.666666668,0.0,0.0,20.0,6.666666666666667,3.0,2025-07-03,2025-12-28,3.0,0.6666666666666666,0.0,2.6666666666666665,2025-09-01,2.0,0.5,0.0,15000.0,2025-06-27
C00383,M,1979.0,Đà Nẵng,2025-02-19,Website,0,2025-02-19,7.0,78745850.0,11249407.142857144,0.05,0.0071428571428571435,39.0,5.571428571428571,6.0,2025-05-06,2026-03-04,1.0,1.0,0.0,5.0,2025-05-17,1.0,0.0,0.0,0.0,2025-12-26
C00384,F,2003.0,Biên Hòa,2023-11-04,Shopee,0,2023-11-04,3.0,41640250.0,13880083.333333334,0.15,0.049999999999999996,27.0,9.0,3.0,2025-04-14,2025-09-21,1.0,0.0,1.0,0.0,2025-04-15,4.0,0.0,0.0,35000.0,2026-01-29
C00385,F,1999.0,Khác,2025-05-19,TikTok,0,2025-05-19,4.0,87391200.0,21847800.0,0.2,0.05,27.0,6.75,3.0,2025-07-01,2026-03-02,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,30000.0,2025-06-25
C00386,0,1998.0,Huế,2024-02-09,Walk-in,0,2024-02-09,4.0,26580050.0,6645012.5,0.4,0.1,39.0,9.75,4.0,2024-06-21,2026-03-14,3.0,0.6666666666666666,0.0,3.6666666666666665,2024-08-20,2.0,0.0,0.0,10000.0,2025-02-06
C00387,M,1968.0,Bắc Ninh,2023-08-19,TikTok,0,2023-08-19,2.0,19892000.0,9946000.0,0.2,0.1,20.0,10.0,2.0,2025-07-07,2025-11-01,1.0,1.0,0.0,3.0,2025-08-21,3.0,1.0,0.6666666666666666,10000.0,2025-12-18
C00388,M,1975.0,Biên Hòa,2025-01-07,Website,0,2025-01-07,2.0,8700000.0,4350000.0,0.0,0.0,9.0,4.5,2.0,2025-02-21,2025-09-23,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,60000.0,2025-12-10
C00389,M,2002.0,Huế,2023-09-28,Google,0,2023-09-28,11.0,102834850.0,9348622.727272727,1.2,0.10909090909090909,65.0,5.909090909090909,9.0,2024-01-18,2025-11-30,2.0,0.0,1.0,0.0,2024-03-07,3.0,0.6666666666666666,0.0,0.0,2025-04-18
C00390,F,1986.0,Huế,2024-11-04,,1,2024-11-04,4.0,68594950.0,17148737.5,0.85,0.2125,44.0,11.0,4.0,2025-07-02,2026-01-29,1.0,0.0,0.0,4.0,2025-08-27,0.0,0.0,0.0,0.0,
C00391,F,1994.0,Vũng Tàu,2024-11-07,Facebook,0,2024-11-07,3.0,6257700.0,2085900.0,0.6499999999999999,0.21666666666666665,7.0,2.3333333333333335,3.0,2025-08-17,2025-11-20,2.0,0.0,0.0,4.0,2025-10-09,0.0,0.0,0.0,0.0,
C00392,F,1984.0,Thủ Đức,2024-12-24,Facebook,0,2024-12-24,9.0,83516400.0,9279600.0,0.1,0.011111111111111112,40.0,4.444444444444445,7.0,2025-01-17,2026-01-01,1.0,0.0,0.0,1.0,2025-02-17,0.0,0.0,0.0,0.0,
C00393,F,1965.0,Thủ Đức,2024-07-10,TikTok,0,2024-07-10,7.0,147203700.0,21029100.0,0.6,0.08571428571428572,61.0,8.714285714285714,7.0,2024-09-24,2026-01-14,2.0,0.0,0.0,0.0,2024-11-05,1.0,1.0,0.0,5000.0,2025-06-07
C00394,M,1967.0,Nha Trang,2025-01-13,Walk-in,0,2025-01-13,6.0,27082700.0,4513783.333333333,0.85,0.14166666666666666,25.0,4.166666666666667,5.0,2025-01-21,2026-01-19,2.0,1.0,0.0,4.0,2025-03-10,4.0,0.25,0.0,55000.0,2026-02-11
C00395,M,1986.0,Hà Nội,,Google,1,,1.0,4588000.0,4588000.0,0.0,0.0,4.0,4.0,1.0,2025-11-16,2025-11-16,0.0,0.0,0.0,0.0,,6.0,0.16666666666666666,0.0,80000.0,2026-03-19
C00396,M,1983.0,Nha Trang,2024-09-26,Zalo,0,2024-09-26,4.0,15971100.0,3992775.0,0.5,0.125,20.0,5.0,3.0,2025-01-31,2025-11-15,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,50000.0,2026-03-12
